student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa
10560,Male,23,BTech,AI,6.5,1,2,1,8,2,54,1,0,None,0.0
10561,Female,21,BE,Mechanical,6.63,0,3,5,10,1,95,0,1,Product,8.39
10562,Female,24,BCA,Mechanical,8.61,3,2,2,8,7,77,0,1,Startup,12.04
10563,Female,20,BSc,IT,8.95,2,3,0,7,7,99,0,1,Service,10.27
10564,Male,22,BCA,IT,6.0,3,2,0,6,9,47,3,0,None,0.0
10565,Male,20,BTech,IT,6.31,2,1,5,10,5,71,0,0,None,0.0
10566,Male,24,BCA,DS,8.43,2,2,1,3,3,75,3,0,None,0.0
10567,Male,20,BCA,Mechanical,7.17,3,1,4,7,10,76,1,1,Startup,3.43
10568,Female,22,BE,CS,7.92,0,0,5,4,2,69,1,0,None,0.0
10569,Female,20,BSc,IT,8.14,0,3,1,8,8,90,3,1,Product,13.28
10570,Female,22,BSc,Electrical,8.84,2,3,1,5,5,87,5,1,Product,10.87
10571,Female,20,BTech,AI,8.96,0,0,1,3,2,62,1,0,None,0.0
10572,Male,20,BE,CS,6.7,0,3,4,6,6,82,2,1,Service,9.73
10573,Female,22,BE,CS,7.83,0,0,3,6,8,46,1,0,None,0.0
10574,Female,20,BE,CS,6.03,0,1,3,6,3,61,2,0,None,0.0
10575,Male,21,BE,Mechanical,9.12,2,2,0,8,1,75,1,1,Startup,3.57
10576,Male,23,BE,IT,9.14,0,3,3,1,5,78,5,0,None,0.0
10577,Female,21,BSc,AI,6.79,3,2,1,10,8,67,1,1,Startup,10.31
10578,Male,23,BSc,DS,6.19,3,1,5,1,5,51,0,0,None,0.0
10579,Female,21,BCA,AI,5.8,2,3,3,10,3,42,5,0,None,0.0
10580,Male,23,BSc,AI,7.97,1,0,4,7,7,84,5,1,Product,9.22
10581,Male,20,BE,Electrical,5.89,0,0,5,3,10,77,2,0,None,0.0
10582,Female,22,BCA,AI,8.43,3,3,3,8,7,83,5,1,Startup,6.7
10583,Male,22,BSc,DS,8.42,1,1,1,3,5,75,3,0,None,0.0
10584,Female,24,BCA,AI,8.14,3,2,3,6,2,60,0,1,Startup,6.26
10585,Male,23,BSc,Electrical,9.27,3,2,5,1,10,61,5,0,None,0.0
10586,Male,24,BTech,AI,7.13,1,2,0,2,8,62,5,0,None,0.0
10587,Male,24,BSc,IT,9.38,0,3,3,7,7,46,2,0,None,0.0
10588,Male,23,BCA,Electrical,5.66,2,2,0,6,7,46,0,0,None,0.0
10589,Male,22,BTech,IT,5.98,2,0,2,1,8,60,4,0,None,0.0
10590,Female,23,BE,IT,7.27,2,2,4,10,8,83,5,1,Product,14.24
10591,Male,20,BCA,CS,8.05,0,1,0,7,4,53,0,0,None,0.0
10592,Female,24,BE,Electrical,5.64,0,2,5,4,1,81,5,0,None,0.0
10593,Male,24,BE,AI,7.94,3,0,2,1,10,46,3,0,None,0.0
10594,Female,23,BCA,Mechanical,6.82,2,2,2,9,4,44,4,0,None,0.0
10595,Male,24,BE,Mechanical,9.31,2,2,1,3,2,76,3,0,None,0.0
10596,Female,22,BCA,Mechanical,7.79,3,3,2,9,6,58,5,0,None,0.0
10597,Female,24,BCA,DS,8.03,3,1,4,7,8,64,3,1,Service,3.98
10598,Male,23,BSc,IT,9.57,1,2,4,8,10,51,2,0,None,0.0
10599,Male,22,BTech,IT,8.79,1,2,4,7,10,48,5,0,None,0.0
10600,Male,22,BE,IT,7.38,0,3,4,10,3,40,1,0,None,0.0
10601,Female,24,BE,Electrical,7.55,2,1,1,9,6,91,0,1,Service,8.4
10602,Female,23,BTech,DS,8.29,3,1,3,3,9,82,3,0,None,0.0
10603,Male,24,BTech,AI,6.36,2,3,5,8,4,68,4,0,None,0.0
10604,Male,20,BTech,CS,5.88,0,1,5,2,6,82,2,0,None,0.0
10605,Female,20,BTech,Electrical,6.84,2,1,0,4,2,58,5,0,None,0.0
10606,Female,22,BTech,IT,8.85,3,0,1,10,6,54,0,0,None,0.0
10607,Male,24,BSc,AI,6.61,3,2,5,4,1,75,0,0,None,0.0
10608,Female,20,BCA,Mechanical,6.06,3,2,1,6,7,57,2,0,None,0.0
10609,Male,21,BTech,CS,6.44,0,0,0,3,3,61,0,0,None,0.0
10610,Male,20,BSc,Mechanical,8.42,3,1,5,1,3,61,1,0,None,0.0
10611,Male,24,BTech,AI,8.14,1,2,0,10,10,69,1,1,Startup,14.32
10612,Female,24,BTech,AI,8.46,3,1,3,8,6,46,0,0,None,0.0
10613,Female,20,BE,Mechanical,6.88,2,1,3,9,5,87,0,1,Product,8.8
10614,Female,24,BE,Electrical,9.37,3,3,4,7,1,45,2,0,None,0.0
10615,Female,24,BE,CS,7.44,3,0,5,9,1,52,4,0,None,0.0
10616,Male,21,BE,Mechanical,7.71,2,3,3,6,2,95,5,1,Product,7.62
10617,Female,22,BCA,Mechanical,9.58,0,0,3,3,3,91,3,0,None,0.0
10618,Male,24,BCA,Electrical,9.71,0,1,0,9,4,53,5,0,None,0.0
10619,Male,23,BE,Mechanical,8.34,0,2,2,1,10,41,3,0,None,0.0
10620,Male,22,BE,CS,9.56,0,1,4,1,6,81,5,0,None,0.0
10621,Female,22,BTech,DS,7.83,3,2,4,2,10,55,4,0,None,0.0
10622,Male,23,BTech,CS,6.82,3,1,1,4,10,78,5,0,None,0.0
10623,Male,20,BE,Electrical,6.85,1,1,3,3,2,85,5,0,None,0.0
10624,Female,21,BE,Mechanical,7.9,0,2,3,1,7,72,0,0,None,0.0
10625,Male,24,BE,IT,8.1,2,3,0,7,8,40,3,0,None,0.0
10626,Female,20,BTech,IT,7.39,2,0,3,4,4,69,1,0,None,0.0
10627,Female,23,BE,AI,9.3,2,0,1,1,7,50,2,0,None,0.0
10628,Female,21,BE,DS,7.33,2,1,0,6,10,53,4,0,None,0.0
10629,Male,21,BCA,Electrical,6.68,1,2,4,6,9,76,3,1,Startup,12.37
10630,Female,21,BCA,AI,5.53,1,0,3,1,1,76,4,0,None,0.0
10631,Female,23,BTech,AI,9.67,1,2,3,7,6,92,0,1,Startup,5.44
10632,Female,20,BCA,IT,9.04,0,3,1,8,10,74,3,1,Product,13.06
10633,Female,24,BTech,CS,8.15,3,3,5,5,6,53,4,0,None,0.0
10634,Male,21,BSc,AI,9.07,2,0,1,10,3,87,3,1,Service,6.23
10635,Female,21,BE,AI,8.98,2,2,0,7,7,61,3,1,Startup,13.0
10636,Male,20,BTech,DS,9.51,1,1,4,8,9,70,3,1,Service,10.41
10637,Female,21,BCA,IT,7.16,0,3,5,7,6,57,4,0,None,0.0
10638,Male,21,BSc,CS,7.89,1,2,5,3,3,49,2,0,None,0.0
10639,Female,23,BCA,DS,5.92,2,1,1,10,2,63,2,0,None,0.0
10640,Male,22,BTech,CS,9.65,2,0,1,10,6,63,4,1,Startup,3.29
10641,Female,20,BSc,CS,9.74,1,2,4,2,3,71,1,0,None,0.0
10642,Male,20,BCA,AI,8.89,2,3,2,9,1,76,0,1,Product,14.46
10643,Male,20,BSc,DS,7.45,3,0,0,5,9,93,4,1,Service,4.94
10644,Male,23,BE,AI,7.64,3,0,5,9,7,73,1,1,Startup,6.61
10645,Female,23,BE,Mechanical,7.37,1,1,2,4,4,92,5,0,None,0.0
10646,Male,24,BSc,CS,6.76,3,3,4,1,2,95,4,0,None,0.0
10647,Male,23,BCA,DS,7.77,3,3,5,8,3,49,0,0,None,0.0
10648,Male,20,BCA,IT,5.73,1,2,5,5,6,85,5,0,None,0.0
10649,Male,24,BCA,AI,9.77,1,1,3,4,8,53,5,0,None,0.0
10650,Female,22,BE,Mechanical,7.32,1,2,5,9,3,62,4,1,Service,5.88
10651,Male,21,BTech,Electrical,9.49,3,0,0,9,2,71,3,1,Startup,11.53
10652,Male,21,BTech,Mechanical,8.61,2,0,4,2,5,99,4,0,None,0.0
10653,Male,24,BSc,Mechanical,6.75,0,2,4,1,8,86,1,0,None,0.0
10654,Female,22,BCA,AI,6.45,2,3,5,8,9,96,4,0,None,0.0
10655,Male,21,BSc,IT,9.78,1,3,0,9,4,51,2,0,None,0.0
10656,Male,24,BTech,DS,8.82,2,0,2,4,2,80,4,0,None,0.0
10657,Male,23,BTech,CS,6.57,0,0,3,1,7,63,1,0,None,0.0
10658,Male,20,BCA,IT,5.79,2,1,2,7,5,73,4,0,None,0.0
10659,Female,22,BSc,AI,8.5,1,0,1,5,9,86,5,1,Startup,6.88
10660,Male,21,BCA,Electrical,6.8,0,0,2,5,1,59,2,0,None,0.0
10661,Male,20,BTech,DS,6.45,3,0,1,5,5,68,5,0,None,0.0
10662,Female,24,BTech,CS,8.66,2,2,0,10,4,55,4,0,None,0.0
10663,Female,21,BCA,Electrical,8.42,3,0,5,9,9,91,0,1,Product,14.12
10664,Female,20,BSc,DS,7.57,3,1,1,7,2,79,2,1,Product,3.33
10665,Male,23,BE,CS,9.55,0,1,4,2,10,89,0,0,None,0.0
10666,Female,22,BCA,CS,8.42,3,1,5,10,1,81,2,1,Product,11.09
10667,Male,24,BTech,Mechanical,9.34,3,1,5,9,10,48,1,0,None,0.0
10668,Female,21,BE,Electrical,6.32,2,0,5,4,2,83,4,0,None,0.0
10669,Male,23,BCA,Electrical,6.78,0,1,1,5,7,89,4,1,Startup,3.93
10670,Female,22,BE,AI,5.95,1,2,4,2,2,91,5,0,None,0.0
10671,Male,22,BCA,IT,6.81,1,2,4,3,6,42,0,0,None,0.0
10672,Female,23,BTech,Mechanical,9.68,0,3,2,5,1,49,2,0,None,0.0
10673,Male,21,BCA,Mechanical,9.64,3,3,5,1,10,79,1,0,None,0.0
10674,Male,22,BE,DS,8.77,2,0,5,1,4,40,5,0,None,0.0
10675,Male,24,BSc,Electrical,7.74,3,3,3,1,7,94,2,0,None,0.0
10676,Male,20,BTech,CS,8.86,1,2,5,7,8,46,3,0,None,0.0
10677,Male,24,BTech,CS,7.88,2,2,2,10,8,70,0,1,Service,8.72
10678,Male,22,BE,DS,5.52,0,0,2,4,5,80,2,0,None,0.0
10679,Male,20,BCA,Electrical,7.66,3,3,4,4,2,52,0,0,None,0.0
10680,Male,23,BCA,AI,8.08,3,0,3,3,4,97,5,0,None,0.0
10681,Female,20,BCA,CS,6.64,2,1,4,2,3,95,3,0,None,0.0
10682,Male,20,BTech,Mechanical,6.37,3,1,5,4,7,61,2,0,None,0.0
10683,Male,20,BTech,Mechanical,6.68,0,3,3,2,6,55,2,0,None,0.0
10684,Female,22,BE,Electrical,8.18,2,0,1,7,2,61,0,1,Startup,6.0
10685,Male,21,BCA,CS,6.13,0,2,4,10,4,45,3,0,None,0.0
10686,Female,22,BCA,CS,8.6,0,0,2,6,3,92,1,1,Product,4.93
10687,Male,21,BE,AI,7.32,0,1,4,6,1,85,4,1,Service,6.39
10688,Female,23,BTech,Electrical,7.02,0,0,0,2,1,40,5,0,None,0.0
10689,Female,23,BTech,CS,8.97,3,0,0,5,3,41,0,0,None,0.0
10690,Male,23,BSc,AI,7.68,2,3,0,10,9,66,0,1,Product,12.96
10691,Female,23,BSc,Mechanical,7.13,3,2,2,8,10,51,4,0,None,0.0
10692,Male,23,BCA,AI,9.28,1,0,2,2,4,45,2,0,None,0.0
10693,Male,24,BTech,CS,7.08,0,1,0,8,10,41,0,0,None,0.0
10694,Male,22,BCA,IT,9.19,0,0,5,9,8,76,1,1,Service,12.42
10695,Male,21,BTech,Electrical,7.67,1,2,2,3,1,49,3,0,None,0.0
10696,Female,23,BSc,CS,6.39,1,0,5,4,8,56,2,0,None,0.0
10697,Male,24,BE,IT,8.14,0,2,2,8,2,56,0,0,None,0.0
10698,Female,24,BTech,Mechanical,6.73,3,0,2,2,3,45,5,0,None,0.0
10699,Female,24,BSc,Electrical,6.13,3,3,0,2,1,40,1,0,None,0.0
10700,Male,22,BSc,DS,5.87,0,2,1,1,8,59,5,0,None,0.0
10701,Male,23,BTech,Electrical,6.54,2,0,5,2,5,57,4,0,None,0.0
10702,Male,24,BCA,Mechanical,8.67,1,0,5,9,9,48,2,0,None,0.0
10703,Male,24,BTech,Mechanical,9.1,3,0,1,5,8,71,1,1,Product,12.76
10704,Female,23,BSc,Mechanical,9.21,2,0,3,4,2,56,0,0,None,0.0
10705,Male,22,BTech,AI,6.66,0,0,4,2,6,58,4,0,None,0.0
10706,Female,24,BE,Mechanical,8.34,0,1,1,2,4,94,0,0,None,0.0
10707,Male,21,BCA,DS,6.49,3,3,3,6,10,88,3,0,None,0.0
10708,Male,20,BTech,CS,8.18,3,1,1,7,4,52,0,0,None,0.0
10709,Male,20,BSc,IT,9.32,0,0,0,4,4,40,4,0,None,0.0
10710,Male,20,BSc,Electrical,5.68,3,2,3,7,8,84,3,0,None,0.0
10711,Female,22,BCA,Electrical,9.74,3,2,0,1,8,77,3,0,None,0.0
10712,Female,24,BTech,Mechanical,9.06,3,1,0,8,3,83,2,1,Product,12.26
10713,Male,20,BSc,IT,8.78,0,1,3,3,8,77,0,0,None,0.0
10714,Female,20,BCA,Mechanical,8.47,1,1,5,7,8,75,2,1,Service,4.38
10715,Female,23,BE,AI,8.81,2,3,5,7,7,49,4,0,None,0.0
10716,Male,24,BCA,IT,9.78,1,3,3,3,2,74,5,0,None,0.0
10717,Male,24,BTech,Mechanical,8.81,0,2,1,5,5,65,2,1,Service,4.11
10718,Female,23,BTech,Mechanical,7.01,2,1,1,2,5,87,2,0,None,0.0
10719,Female,24,BSc,DS,8.14,0,3,4,9,4,72,4,1,Product,12.61
10720,Female,21,BE,DS,6.95,1,1,1,5,1,79,3,1,Startup,7.18
10721,Female,22,BTech,DS,9.67,0,1,5,4,4,47,0,0,None,0.0
10722,Male,23,BSc,AI,9.37,3,3,3,10,1,94,2,1,Service,6.29
10723,Male,20,BCA,IT,7.94,3,0,1,3,7,59,1,0,None,0.0
10724,Female,24,BCA,AI,8.86,1,0,3,1,1,41,3,0,None,0.0
10725,Male,21,BTech,CS,9.41,3,1,4,7,4,78,2,1,Startup,11.44
10726,Female,21,BE,Mechanical,6.55,1,2,3,3,7,79,1,0,None,0.0
10727,Female,22,BSc,Mechanical,7.99,0,3,4,10,5,67,5,1,Startup,14.13
10728,Male,21,BTech,Mechanical,7.57,0,0,4,1,3,68,4,0,None,0.0
10729,Female,24,BSc,DS,8.82,1,3,4,10,9,92,2,1,Product,14.09
10730,Female,24,BCA,Mechanical,7.13,2,3,0,10,2,64,0,1,Product,8.42
10731,Male,21,BSc,DS,8.55,1,1,5,8,2,65,3,1,Product,8.83
10732,Male,24,BCA,CS,7.23,2,0,2,8,8,47,5,0,None,0.0
10733,Female,24,BE,AI,5.98,1,3,5,3,5,69,2,0,None,0.0
10734,Female,20,BE,AI,5.96,0,2,3,10,7,91,0,0,None,0.0
10735,Male,23,BCA,AI,6.01,3,1,5,3,9,97,2,0,None,0.0
10736,Female,24,BTech,DS,5.64,1,1,1,2,2,96,1,0,None,0.0
10737,Female,24,BCA,Electrical,7.79,2,0,2,8,7,40,3,0,None,0.0
10738,Male,22,BSc,Electrical,8.39,3,1,5,9,7,67,0,1,Service,8.74
10739,Male,23,BSc,IT,6.04,2,0,2,4,4,69,0,0,None,0.0
10740,Male,23,BSc,Electrical,8.13,2,3,5,4,7,52,4,0,None,0.0
10741,Male,23,BTech,IT,8.07,2,2,0,5,4,80,3,1,Startup,14.1
10742,Male,21,BE,CS,6.13,2,0,3,3,9,88,5,0,None,0.0
10743,Male,20,BE,IT,7.24,1,3,3,5,4,60,2,1,Startup,8.79
10744,Female,20,BSc,CS,8.75,3,3,1,4,1,60,1,0,None,0.0
10745,Female,22,BTech,Mechanical,5.57,3,3,0,8,6,79,2,0,None,0.0
10746,Male,23,BSc,AI,6.13,3,1,5,5,5,50,1,0,None,0.0
10747,Male,23,BE,Electrical,9.78,3,2,5,7,4,66,4,1,Product,4.02
10748,Female,24,BCA,DS,8.65,0,2,5,4,3,44,5,0,None,0.0
10749,Female,21,BSc,CS,7.5,0,2,5,2,4,52,0,0,None,0.0
10750,Female,21,BSc,Electrical,8.21,1,0,2,8,1,51,1,0,None,0.0
10751,Male,22,BSc,DS,9.14,3,2,5,4,5,79,0,0,None,0.0
10752,Male,20,BE,DS,9.12,0,3,3,9,2,72,5,1,Product,5.2
10753,Female,23,BTech,AI,6.9,3,1,0,6,7,97,0,1,Product,8.61
10754,Male,22,BCA,Mechanical,7.61,1,2,4,8,9,69,2,1,Service,9.51
10755,Male,21,BCA,Mechanical,8.24,2,3,3,9,6,42,1,0,None,0.0
10756,Male,21,BCA,IT,5.81,1,2,5,9,6,87,1,0,None,0.0
10757,Female,21,BSc,Electrical,9.57,0,0,2,9,10,62,0,1,Product,8.72
10758,Female,23,BE,Mechanical,7.36,0,3,4,7,10,70,5,1,Startup,11.56
10759,Male,23,BCA,AI,7.09,0,0,4,3,3,45,5,0,None,0.0
10760,Male,23,BSc,Electrical,9.4,1,1,5,8,8,50,5,0,None,0.0
10761,Male,24,BTech,DS,6.01,1,1,4,7,3,76,1,0,None,0.0
10762,Male,20,BSc,CS,5.67,1,0,5,9,4,78,3,0,None,0.0
10763,Male,21,BCA,CS,8.45,3,2,2,5,3,86,5,1,Product,14.65
10764,Female,21,BCA,Mechanical,7.16,0,0,0,4,2,84,4,0,None,0.0
10765,Male,24,BTech,IT,8.79,1,3,3,2,1,76,5,0,None,0.0
10766,Male,21,BE,CS,5.79,1,0,0,7,1,78,3,0,None,0.0
10767,Male,21,BTech,IT,7.15,3,0,5,6,1,97,2,1,Startup,4.9
10768,Female,23,BTech,CS,6.51,0,1,2,6,10,90,2,1,Product,4.98
10769,Female,23,BCA,IT,8.68,2,3,1,10,5,45,3,0,None,0.0
10770,Male,20,BCA,IT,6.48,2,1,5,8,10,57,4,0,None,0.0
10771,Female,21,BE,DS,7.47,0,3,3,1,1,40,5,0,None,0.0
10772,Female,22,BCA,AI,9.02,3,1,3,1,5,57,5,0,None,0.0
10773,Female,21,BTech,CS,9.44,0,1,5,4,4,91,1,0,None,0.0
10774,Female,21,BTech,Electrical,8.61,2,2,1,8,2,50,5,0,None,0.0
10775,Female,20,BE,Mechanical,7.35,1,1,4,5,3,81,4,1,Product,3.47
10776,Female,22,BCA,AI,7.96,0,1,3,9,8,45,4,0,None,0.0
10777,Male,21,BCA,DS,8.47,2,2,3,3,3,98,1,0,None,0.0
10778,Female,22,BTech,DS,9.26,1,3,5,6,3,44,5,0,None,0.0
10779,Female,23,BTech,DS,9.32,0,2,3,6,2,63,1,1,Service,12.48
10780,Male,23,BCA,Mechanical,9.5,3,0,2,4,5,41,1,0,None,0.0
10781,Male,22,BSc,CS,8.99,2,2,1,2,2,87,1,0,None,0.0
10782,Male,21,BTech,CS,6.13,1,2,3,6,10,74,0,0,None,0.0
10783,Male,22,BTech,IT,8.71,1,1,5,10,10,73,3,1,Startup,12.45
10784,Female,22,BTech,IT,9.0,3,1,1,3,7,81,5,0,None,0.0
10785,Female,23,BE,Electrical,9.27,2,1,4,8,10,41,0,0,None,0.0
10786,Female,22,BCA,IT,9.48,1,3,3,2,8,91,3,0,None,0.0
10787,Female,24,BCA,Mechanical,7.69,3,1,0,3,6,51,3,0,None,0.0
10788,Male,24,BCA,AI,8.32,2,2,5,9,9,41,5,0,None,0.0
10789,Female,23,BTech,CS,5.54,3,3,0,2,5,86,3,0,None,0.0
10790,Female,21,BCA,IT,7.96,3,1,5,10,6,89,4,1,Product,4.76
10791,Male,21,BCA,Mechanical,7.53,3,3,0,1,4,74,3,0,None,0.0
10792,Female,23,BCA,Mechanical,9.64,3,1,0,3,9,68,5,0,None,0.0
10793,Female,21,BE,Electrical,9.38,2,0,5,10,2,72,1,1,Product,14.29
10794,Female,20,BE,IT,8.93,3,2,2,6,1,44,4,0,None,0.0
10795,Female,24,BTech,Electrical,5.75,3,2,5,8,6,82,4,0,None,0.0
10796,Male,20,BCA,DS,7.23,1,2,4,10,6,91,0,1,Product,3.82
10797,Male,20,BTech,DS,8.49,2,0,3,5,6,82,2,1,Product,10.54
10798,Male,20,BTech,DS,5.63,2,2,4,2,6,98,5,0,None,0.0
10799,Male,23,BTech,IT,6.51,3,2,5,8,4,72,4,1,Service,5.94
10800,Male,20,BTech,Mechanical,9.32,3,3,0,2,9,93,1,0,None,0.0
10801,Female,22,BTech,Mechanical,6.06,0,3,5,4,7,78,4,0,None,0.0
10802,Female,21,BTech,CS,5.72,3,1,4,9,8,52,0,0,None,0.0
10803,Male,23,BE,DS,8.0,2,2,4,7,8,70,4,1,Product,9.16
10804,Male,22,BSc,IT,9.57,1,1,2,3,10,75,2,0,None,0.0
10805,Male,22,BE,CS,9.09,2,3,5,1,4,58,3,0,None,0.0
10806,Female,24,BTech,Mechanical,9.69,1,0,0,6,6,64,4,1,Service,5.51
10807,Male,24,BSc,CS,8.74,3,3,1,9,7,82,0,1,Product,7.73
10808,Female,22,BSc,DS,7.38,0,1,4,4,6,74,2,0,None,0.0
10809,Female,24,BCA,AI,9.57,1,0,5,7,6,92,3,1,Product,13.01
10810,Female,21,BTech,DS,7.33,2,0,4,3,7,76,4,0,None,0.0
10811,Female,21,BTech,DS,7.01,3,0,0,1,9,78,5,0,None,0.0
10812,Male,24,BE,IT,7.43,1,1,2,5,8,72,1,1,Startup,10.4
10813,Female,20,BSc,AI,9.0,0,0,5,1,3,82,4,0,None,0.0
10814,Female,22,BSc,Electrical,9.45,0,3,3,2,3,42,1,0,None,0.0
10815,Male,21,BTech,AI,7.04,0,3,0,7,2,90,0,1,Startup,6.35
10816,Female,24,BCA,AI,7.49,3,1,5,1,6,86,5,0,None,0.0
10817,Female,24,BTech,Mechanical,9.36,1,3,3,6,7,97,3,1,Startup,14.9
10818,Female,21,BSc,CS,5.7,1,1,1,7,9,81,4,0,None,0.0
10819,Male,21,BCA,Mechanical,8.87,3,1,3,4,6,63,3,0,None,0.0
10820,Female,20,BCA,Electrical,7.45,1,0,4,4,9,42,5,0,None,0.0
10821,Female,24,BSc,AI,7.12,3,1,2,2,2,46,1,0,None,0.0
10822,Male,24,BTech,IT,7.42,0,3,5,5,4,52,2,0,None,0.0
10823,Male,23,BTech,Electrical,7.3,1,1,5,7,1,96,5,1,Product,4.81
10824,Female,20,BTech,DS,8.75,0,0,1,4,6,63,0,0,None,0.0
10825,Female,21,BE,DS,9.49,3,1,2,8,3,77,4,1,Product,3.15
10826,Male,21,BE,Mechanical,7.61,0,0,5,8,10,69,2,1,Startup,4.81
10827,Female,22,BCA,Electrical,9.08,2,0,2,7,6,44,5,0,None,0.0
10828,Male,21,BTech,Mechanical,8.65,3,0,5,3,1,62,0,0,None,0.0
10829,Female,24,BE,IT,6.92,2,1,3,10,8,80,1,1,Startup,7.34
10830,Male,21,BCA,DS,8.03,3,1,5,9,6,83,0,1,Service,4.74
10831,Female,24,BSc,Mechanical,8.37,0,2,2,8,7,93,3,1,Service,12.85
10832,Male,24,BSc,CS,5.6,0,2,1,10,9,66,1,0,None,0.0
10833,Male,20,BTech,Mechanical,7.2,0,2,2,1,4,98,5,0,None,0.0
10834,Male,21,BSc,Mechanical,9.77,2,0,1,9,4,57,0,0,None,0.0
10835,Male,20,BSc,AI,8.24,0,3,4,7,10,79,3,1,Product,5.93
10836,Male,24,BSc,CS,6.94,2,2,5,10,4,59,5,0,None,0.0
10837,Female,21,BCA,CS,6.58,2,1,4,10,2,45,3,0,None,0.0
10838,Female,21,BSc,IT,6.4,1,0,3,4,3,69,4,0,None,0.0
10839,Male,20,BSc,AI,7.23,1,0,0,5,6,89,4,1,Service,10.55
10840,Female,20,BCA,CS,6.33,1,1,5,7,2,45,0,0,None,0.0
10841,Female,24,BE,AI,6.08,3,2,4,8,9,89,3,0,None,0.0
10842,Female,24,BCA,AI,7.07,2,2,5,4,10,56,2,0,None,0.0
10843,Female,21,BE,DS,8.11,0,3,0,7,3,82,3,1,Startup,8.94
10844,Female,21,BCA,CS,6.13,1,1,1,6,10,92,1,0,None,0.0
10845,Female,23,BTech,DS,5.69,3,1,5,9,3,75,0,0,None,0.0
10846,Male,23,BSc,Mechanical,5.65,2,2,0,4,6,98,0,0,None,0.0
10847,Female,22,BE,Mechanical,6.65,3,3,2,4,2,54,4,0,None,0.0
10848,Female,24,BCA,DS,6.32,0,3,1,3,4,91,3,0,None,0.0
10849,Female,22,BE,Mechanical,7.82,1,1,2,8,1,56,4,0,None,0.0
10850,Male,22,BE,DS,7.46,2,2,0,8,4,64,5,1,Service,7.24
10851,Female,20,BSc,IT,6.9,3,1,2,4,5,83,3,0,None,0.0
10852,Female,20,BE,AI,9.08,1,2,1,3,5,69,5,0,None,0.0
10853,Female,23,BCA,IT,7.67,1,1,5,6,10,82,0,1,Product,6.56
10854,Male,22,BTech,CS,5.89,2,0,2,9,2,79,1,0,None,0.0
10855,Female,23,BTech,IT,6.77,1,0,0,8,9,56,1,0,None,0.0
10856,Male,24,BSc,IT,9.69,3,3,2,7,7,44,1,0,None,0.0
10857,Female,21,BCA,Mechanical,9.7,2,0,2,7,4,98,0,1,Product,4.78
10858,Male,20,BCA,Electrical,6.6,2,1,3,5,5,83,4,1,Startup,6.03
10859,Male,24,BTech,Electrical,6.22,1,2,1,2,1,87,3,0,None,0.0
10860,Male,24,BCA,DS,7.63,0,2,3,9,10,96,4,1,Startup,10.41
10861,Female,20,BE,CS,7.57,0,2,0,3,5,87,0,0,None,0.0
10862,Male,20,BSc,Electrical,7.26,0,0,4,9,6,88,5,1,Service,13.74
10863,Male,22,BTech,Mechanical,7.78,3,0,0,10,5,81,4,1,Service,6.39
10864,Male,23,BSc,CS,6.5,2,2,0,2,6,81,2,0,None,0.0
10865,Male,24,BE,AI,5.99,1,1,0,1,7,74,3,0,None,0.0
10866,Female,22,BTech,DS,7.95,0,1,0,10,6,50,0,0,None,0.0
10867,Female,22,BCA,Mechanical,9.51,1,3,3,7,10,67,2,1,Startup,10.22
10868,Female,24,BCA,IT,6.09,0,2,0,1,2,83,4,0,None,0.0
10869,Female,24,BE,AI,8.53,0,2,2,8,2,59,1,0,None,0.0
10870,Male,21,BTech,IT,7.38,1,1,0,3,9,41,4,0,None,0.0
10871,Female,23,BSc,Electrical,6.76,3,2,4,3,6,80,0,0,None,0.0
10872,Male,24,BTech,CS,9.17,1,3,1,9,10,72,5,1,Product,14.02
10873,Female,20,BCA,AI,7.46,1,1,3,1,4,75,1,0,None,0.0
10874,Female,21,BTech,Mechanical,8.01,3,1,3,7,10,49,4,0,None,0.0
10875,Female,23,BTech,IT,7.41,3,0,3,2,5,99,0,0,None,0.0
10876,Male,20,BCA,Electrical,5.85,1,3,3,3,5,84,2,0,None,0.0
10877,Female,20,BCA,IT,8.06,3,0,0,10,8,58,2,0,None,0.0
10878,Female,23,BSc,CS,7.3,0,3,4,8,5,97,1,1,Product,7.2
10879,Female,21,BTech,CS,5.87,3,0,5,3,2,64,4,0,None,0.0
10880,Male,20,BCA,Electrical,8.06,1,2,0,2,2,66,2,0,None,0.0
10881,Female,22,BE,DS,5.54,3,1,1,7,5,74,5,0,None,0.0
10882,Female,23,BCA,Electrical,6.4,2,2,1,3,4,62,4,0,None,0.0
10883,Male,23,BSc,DS,8.86,3,2,0,8,2,82,2,1,Startup,3.66
10884,Male,24,BSc,Electrical,5.66,0,3,0,4,6,73,0,0,None,0.0
10885,Female,21,BE,Electrical,8.28,2,3,0,6,8,47,1,0,None,0.0
10886,Female,22,BSc,CS,9.58,0,3,4,8,2,41,1,0,None,0.0
10887,Female,22,BTech,DS,6.24,0,2,3,4,10,97,5,0,None,0.0
10888,Male,24,BSc,Electrical,7.29,2,1,1,5,7,64,3,1,Service,13.59
10889,Male,20,BE,IT,7.97,0,0,1,3,4,48,2,0,None,0.0
10890,Male,20,BSc,CS,7.44,2,3,3,4,5,64,2,0,None,0.0
